"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4360","Verify that SonyLIV Subscription Plans with Vi | Watch Movies, Shows & Sports loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - SonyLIV Subscription Plans with Vi | Watch Movies, Shows & Sports - Regression Tests","Regression Test Suite","",""
"","11569","Verify that 2 Menus are present on Check Vi SIM Status Online | Track Your Connection & Orders @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Check Vi SIM Status Online | Track Your Connection & Orders - Regression Tests","Regression Test Suite","",""
"","9025","Verify that 28 Buttons are present on Buy a New Vi 4g SIM Card Online and Get a Free Delivery @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Buy a New Vi 4g SIM Card Online and Get a Free Delivery - Regression Tests","Regression Test Suite","",""
"","6622","Verify that 14 Headings are present on Get Free Night Data & Binge Your Shows with Hero Unlimited | Vi-5G @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Get Free Night Data & Binge Your Shows with Hero Unlimited | Vi-5G - Regression Tests","Regression Test Suite","",""
"","4926","Verify that 1 Form is present on Port SIM Number to Vi | Enjoy Vi Benefits with Easy MNP process @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Port SIM Number to Vi | Enjoy Vi Benefits with Easy MNP process - Regression Tests","Regression Test Suite","",""
"","15040","Verify that 19 Headings are present on Vodafone Idea Foundation – An initiative to change India with Mobile Technology @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vodafone Idea Foundation – An initiative to change India with Mobile Technology - Regression Tests","Regression Test Suite","",""
"","12831","Verify that 21 Headings are present on Get Vi New Postpaid SIM Card Online – Buy Mobile SIM Card In india @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Get Vi New Postpaid SIM Card Online – Buy Mobile SIM Card In india - Regression Tests","Regression Test Suite","",""
"","22769","Verify that 2 Menus are present on Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Buy Fancy Numbers Online - Choose Premium VIP Number or Free Options |Vi India - Regression Tests","Regression Test Suite","",""
"","6344","Verify that 2 Forms are present on Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number - Regression Tests","Regression Test Suite","",""
"","25888","Verify that 2 Forms are present on Credit Card Bill Payment – Quick & Secure Online Bill Payments | Vi @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Credit Card Bill Payment – Quick & Secure Online Bill Payments | Vi - Regression Tests","Regression Test Suite","",""
"","4276","Verify that 12 Inputs are present on Vi Utility Bill Payments | Water, Gas, Electricity & More @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Utility Bill Payments | Water, Gas, Electricity & More - Regression Tests","Regression Test Suite","",""
"","5883","Verify that 1 Table is present on Vi Postpaid Plans with Unlimited Calls & Data | Vi India @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Plans with Unlimited Calls & Data | Vi India - Regression Tests","Regression Test Suite","",""
"","26469","Verify that 1 Table is present on Enjoy Netflix Subscription Plans with Vi at No Extra Cost @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Enjoy Netflix Subscription Plans with Vi at No Extra Cost - Regression Tests","Regression Test Suite","",""
"","4161","Verify that Vi Blog | Get Latest News & Information on Vi Network loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Blog | Get Latest News & Information on Vi Network - Regression Tests","Regression Test Suite","",""
"","9519","Verify that 2 Links are present on SonyLIV Subscription Plans with Vi | Watch Movies, Shows & Sports @regression","firefox","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - SonyLIV Subscription Plans with Vi | Watch Movies, Shows & Sports - Regression Tests","Regression Test Suite","",""
"","5926","Verify that 45 Buttons are present on Vi Unlimited Data, Calls & Internet Plans – Choose Vi Unlimited Plans Today @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Unlimited Data, Calls & Internet Plans – Choose Vi Unlimited Plans Today - Regression Tests","Regression Test Suite","",""
"","3161","Verify that 2 Buttons are present on Pay Vi Postpaid Bill Online - Quick & Secure | Vi India @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Pay Vi Postpaid Bill Online - Quick & Secure | Vi India - Regression Tests","Regression Test Suite","",""
"","3591","Verify that Pay Vi Postpaid Bill Online - Quick & Secure | Vi India loads successfully @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Pay Vi Postpaid Bill Online - Quick & Secure | Vi India - Regression Tests","Regression Test Suite","",""
"","3757","Verify that 45 Links are present on Investors Support Information Of Vi (Vodafone Idea Limited) @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Investors Support Information Of Vi (Vodafone Idea Limited) - Regression Tests","Regression Test Suite","",""
"","17068","Verify that Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud loads successfully @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Business - B2B: Mobility, Connectivity, Security, IoT & Cloud - Regression Tests","Regression Test Suite","",""
"","4381","Verify that 4 Inputs are present on Vi Product & Services FAQs, Frequently Asked Questions @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Product & Services FAQs, Frequently Asked Questions - Regression Tests","Regression Test Suite","",""
"","4114","Verify that 16 Buttons are present on Register for Postpaid EBill Online | Vi @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Register for Postpaid EBill Online | Vi - Regression Tests","Regression Test Suite","",""
"","13854","Verify that 1 Form is present on All OTT in One App - OTT Subscription Plans | Vi Movies & TV @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - All OTT in One App - OTT Subscription Plans | Vi Movies & TV - Regression Tests","Regression Test Suite","",""
"","9112","Verify that 1 Form is present on Buy a New Vi 4g SIM Card Online and Get a Free Delivery @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Buy a New Vi 4g SIM Card Online and Get a Free Delivery - Regression Tests","Regression Test Suite","",""
"","4212","Verify that 37 Inputs are present on Pay for Insurance Online with Vi – Fast & Secure Payment @regression","webkit","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Pay for Insurance Online with Vi – Fast & Secure Payment - Regression Tests","Regression Test Suite","",""
"","5917","Verify that 2 Forms are present on Vi Postpaid Plans with Unlimited Calls & Data | Vi India @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Postpaid Plans with Unlimited Calls & Data | Vi India - Regression Tests","Regression Test Suite","",""
"","10912","Verify that 2 Menus are present on All OTT in One App - OTT Subscription Plans | Vi Movies & TV @regression","webkit","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - All OTT in One App - OTT Subscription Plans | Vi Movies & TV - Regression Tests","Regression Test Suite","",""
"","5813","Verify that 37 Inputs are present on Vi Loan EMI Payment | Quick & Secure Online Payment @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi Loan EMI Payment | Quick & Secure Online Payment - Regression Tests","Regression Test Suite","",""
"","18857","Verify that 75 Inputs are present on Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Vi (Vodafone Idea) Customer Care Number | Vi Complaint & Helpline Number - Regression Tests","Regression Test Suite","",""
"","9182","Verify that 3 Menus are present on Vi Unlimited Data, Calls & Internet Plans – Choose Vi Unlimited Plans Today @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Vi Unlimited Data, Calls & Internet Plans – Choose Vi Unlimited Plans Today - Regression Tests","Regression Test Suite","",""
"","10854","Verify that 158 Links are present on Credit Card Bill Payment – Quick & Secure Online Bill Payments | Vi @regression","chromium","2026-06-12","failed","2026-06-12","https://www.myvi.in/ - Credit Card Bill Payment – Quick & Secure Online Bill Payments | Vi - Regression Tests","Regression Test Suite","",""
"","4962","Verify that 1 Form is present on Get Free Night Data & Binge Your Shows with Hero Unlimited | Vi-5G @regression","chromium","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Get Free Night Data & Binge Your Shows with Hero Unlimited | Vi-5G - Regression Tests","Regression Test Suite","",""
"","3217","Verify that 45 Links are present on Investors Support Information Of Vi (Vodafone Idea Limited) @regression","firefox","2026-06-12","passed","2026-06-12","https://www.myvi.in/ - Investors Support Information Of Vi (Vodafone Idea Limited) - Regression Tests","Regression Test Suite","",""
